name,value,date
湖南,277,1月30日
湖南,332,1月31日
湖南,389,2月1日
湖南,463,2月2日
湖南,521,2月3日
湖南,593,2月4日
湖南,661,2月5日
湖南,711,2月6日
湖南,772,2月7日
湖南,803,2月8日
湖南,838,2月9日
湖南,879,2月10日
湖南,912,2月11日
湖南,946,2月12日
湖南,968,2月13日
湖南,988,2月14日
湖南,1001,2月15日
湖南,1004,2月16日
湖南,1006,2月17日
湖南,1007,2月18日
湖南,1008,2月19日
湖南,1010,2月20日
湖南,1011,2月21日
湖南,1013,2月22日
湖南,1016,2月23日
湖南,1016,2月24日
湖南,1016,2月25日
湖南,1016,2月26日
湖南,1017,2月27日
湖南,1017,2月28日
湖南,1018,2月29日
湖南,1018,3月1日
湖南,1018,3月2日
湖南,1018,3月3日
湖南,1018,3月4日
湖南,1018,3月5日
湖南,1018,3月6日
湖南,1018,3月7日
湖南,1018,3月8日
湖南,1018,3月9日
湖南,1018,3月10日
湖南,1018,3月11日
湖南,1018,3月12日
湖南,1018,3月13日
湖南,1018,3月14日
江苏,0,1月22日
江苏,5,1月23日
江苏,9,1月24日
江苏,18,1月25日
江苏,33,1月26日
江苏,47,1月27日
江苏,70,1月28日
江苏,99,1月29日
江苏,129,1月30日
江苏,168,1月31日
江苏,202,2月1日
江苏,236,2月2日
江苏,271,2月3日
江苏,308,2月4日
江苏,341,2月5日
江苏,373,2月6日
江苏,408,2月7日
江苏,439,2月8日
江苏,468,2月9日
江苏,492,2月10日
江苏,515,2月11日
江苏,543,2月12日
江苏,570,2月13日
江苏,593,2月14日
江苏,604,2月15日
江苏,617,2月16日
江苏,626,2月17日
江苏,629,2月18日
江苏,631,2月19日
江苏,631,2月20日
江苏,631,2月21日
江苏,631,2月22日
江苏,631,2月23日
江苏,631,2月24日
江苏,631,2月25日
江苏,631,2月26日
江苏,631,2月27日
江苏,631,2月28日
江苏,631,2月29日
江苏,631,3月1日
江苏,631,3月2日
江苏,631,3月3日
江苏,631,3月4日
江苏,631,3月5日
江苏,631,3月6日
江苏,631,3月7日
江苏,631,3月8日
江苏,631,3月9日
江苏,631,3月10日
江苏,631,3月11日
江苏,631,3月12日
江苏,631,3月13日
江苏,631,3月15日
江苏,633,3月22日
江苏,636,3月24日
江苏,638,3月25日
江苏,640,3月26日
江苏,641,3月27日
江西,2,1月22日
江西,3,1月23日
江西,18,1月24日
江西,36,1月26日
江西,48,1月27日
江西,72,1月28日
江西,109,1月29日
江西,162,1月30日
江西,239,1月31日
江西,285,2月1日
江西,332,2月2日
江西,391,2月3日
江西,476,2月4日
江西,548,2月5日
江西,600,2月6日
江西,661,2月7日
江西,698,2月8日
江西,740,2月9日
江西,771,2月10日
江西,804,2月11日
江西,844,2月12日
江西,872,2月13日
江西,900,2月14日
江西,913,2月15日
江西,925,2月16日
江西,930,2月17日
江西,933,2月18日
江西,933,2月19日
江西,934,2月20日
江西,934,2月21日
江西,934,2月22日
江西,934,2月23日
江西,934,2月24日
江西,934,2月25日
江西,934,2月26日
江西,934,2月27日
江西,935,2月28日
江西,935,2月29日
江西,935,3月1日
江西,935,3月2日
江西,935,3月3日
江西,935,3月4日
江西,935,3月5日
江西,935,3月6日
江西,935,3月7日
江西,935,3月8日
江西,935,3月9日
江西,935,3月10日
江西,935,3月11日
江西,935,3月12日
江西,936,3月22日
辽宁,2,1月22日
辽宁,3,1月23日
辽宁,4,1月24日
辽宁,16,1月25日
辽宁,21,1月26日
辽宁,27,1月27日
辽宁,34,1月28日
辽宁,39,1月29日
辽宁,41,1月30日
辽宁,60,1月31日
辽宁,64,2月1日
辽宁,70,2月2日
辽宁,74,2月3日
辽宁,81,2月4日
辽宁,89,2月5日
辽宁,94,2月6日
辽宁,99,2月7日
辽宁,105,2月8日
辽宁,107,2月9日
辽宁,108,2月10日
辽宁,111,2月11日
辽宁,116,2月12日
辽宁,117,2月13日
辽宁,119,2月14日
辽宁,119,2月15日
辽宁,121,2月16日
辽宁,121,2月17日
辽宁,121,2月18日
辽宁,121,2月19日
辽宁,121,2月20日
辽宁,121,2月21日
辽宁,121,2月22日
辽宁,121,2月23日
辽宁,121,2月24日
辽宁,121,2月25日
辽宁,121,2月26日
辽宁,121,2月27日
辽宁,121,2月28日
辽宁,121,2月29日
辽宁,122,3月1日
辽宁,122,3月2日
辽宁,125,3月3日
辽宁,125,3月4日
辽宁,125,3月8日
辽宁,125,3月9日
辽宁,125,3月10日
辽宁,125,3月11日
辽宁,125,3月13日
辽宁,125,3月14日
辽宁,125,3月16日
辽宁,125,3月17日
辽宁,125,3月18日
辽宁,126,3月20日
辽宁,126,3月22日
辽宁,127,3月23日
美国,1,1月22日
美国,2,1月24日
美国,3,1月26日
美国,5,1月27日
美国,6,1月31日
美国,8,2月2日
美国,9,2月3日
美国,11,2月4日
美国,12,2月6日
美国,12,2月8日
美国,13,2月11日
美国,14,2月13日
美国,15,2月14日
美国,34,2月22日
美国,53,2月25日
美国,54,2月27日
美国,60,2月28日
美国,62,2月29日
美国,62,3月1日
美国,77,3月2日
美国,96,3月3日
美国,108,3月4日
美国,161,3月5日
美国,163,3月6日
美国,285,3月7日
美国,400,3月8日
美国,547,3月9日
美国,704,3月10日
美国,1020,3月11日
美国,1281,3月12日
美国,1663,3月13日
美国,2084,3月14日
美国,2726,3月15日
美国,3774,3月16日
美国,4442,3月17日
美国,6420,3月18日
美国,9077,3月19日
美国,14250,3月20日
美国,19624,3月21日
美国,26747,3月22日
美国,35224,3月23日
美国,46442,3月24日
美国,55041,3月25日
美国,69197,3月26日
美国,78544,3月27日
宁夏,1,1月22日
宁夏,2,1月24日
宁夏,3,1月25日
宁夏,4,1月26日
宁夏,7,1月27日
宁夏,11,1月28日
宁夏,12,1月29日
宁夏,17,1月30日
宁夏,21,1月31日
宁夏,26,2月1日
宁夏,28,2月2日
宁夏,31,2月3日
宁夏,34,2月4日
宁夏,40,2月6日
宁夏,43,2月7日
宁夏,45,2月8日
宁夏,46,2月9日
宁夏,50,2月10日
宁夏,54,2月11日
宁夏,59,2月12日
宁夏,65,2月13日
宁夏,68,2月14日
宁夏,71,2月15日
宁夏,71,2月18日
宁夏,72,2月19日
宁夏,72,2月20日
宁夏,72,2月21日
宁夏,72,2月23日
宁夏,72,2月24日
宁夏,72,2月25日
宁夏,73,2月26日
宁夏,73,2月28日
宁夏,74,2月29日
宁夏,74,3月1日
宁夏,75,3月2日
宁夏,76,3月4日
宁夏,76,3月6日
宁夏,76,3月11日
宁夏,76,3月15日
宁夏,76,3月16日
山西,1,1月22日
山西,6,1月25日
山西,9,1月26日
山西,13,1月27日
山西,20,1月28日
山西,27,1月29日
山西,35,1月30日
山西,39,1月31日
山西,47,2月1日
山西,56,2月2日
山西,66,2月3日
山西,74,2月4日
山西,81,2月5日
山西,90,2月6日
山西,96,2月7日
山西,104,2月8日
山西,115,2月9日
山西,119,2月10日
山西,122,2月11日
山西,124,2月12日
山西,126,2月13日
山西,126,2月14日
山西,127,2月15日
山西,128,2月16日
山西,129,2月17日
山西,130,2月18日
山西,131,2月19日
山西,131,2月20日
山西,132,2月21日
山西,132,2月22日
山西,132,2月23日
山西,132,2月24日
山西,133,2月25日
山西,133,2月26日
山西,133,2月27日
山西,133,2月28日
山西,133,2月29日
山西,133,3月1日
山西,133,3月2日
山西,133,3月3日
山西,133,3月4日
山西,133,3月5日
山西,133,3月10日
山西,133,3月11日
山西,133,3月13日
山西,133,3月15日
山西,134,3月24日
山西,135,3月26日
甘肃,2,1月23日
甘肃,4,1月25日
甘肃,7,1月26日
甘肃,14,1月27日
甘肃,19,1月28日
甘肃,24,1月29日
甘肃,26,1月30日
甘肃,30,1月31日
甘肃,41,2月1日
甘肃,41,2月2日
甘肃,56,2月3日
甘肃,58,2月4日
甘肃,63,2月5日
甘肃,63,2月6日
甘肃,72,2月7日
甘肃,80,2月8日
甘肃,84,2月9日
甘肃,87,2月10日
甘肃,87,2月11日
甘肃,88,2月12日
甘肃,91,2月13日
甘肃,91,2月14日
甘肃,91,2月15日
甘肃,91,2月16日
甘肃,92,2月17日
甘肃,92,2月18日
甘肃,92,2月19日
甘肃,92,2月22日
甘肃,92,2月24日
甘肃,92,2月25日
甘肃,92,2月26日
甘肃,92,2月28日
甘肃,92,3月2日
甘肃,92,3月3日
甘肃,92,3月4日
甘肃,103,3月5日
甘肃,120,3月6日
甘肃,121,3月7日
甘肃,125,3月8日
甘肃,125,3月9日
甘肃,126,3月10日
甘肃,128,3月11日
甘肃,128,3月13日
甘肃,133,3月14日
甘肃,134,3月15日
甘肃,135,3月19日
甘肃,135,3月20日
甘肃,137,3月22日
甘肃,137,3月23日
甘肃,137,3月24日
甘肃,137,3月26日
吉林,1,1月23日
吉林,3,1月24日
吉林,4,1月25日
吉林,6,1月27日
吉林,8,1月28日
吉林,9,1月29日
吉林,16,1月30日
吉林,19,2月1日
吉林,25,2月2日
吉林,33,2月3日
吉林,44,2月4日
吉林,56,2月5日
吉林,61,2月6日
吉林,67,2月7日
吉林,71,2月8日
吉林,80,2月9日
吉林,82,2月10日
吉林,83,2月11日
吉林,85,2月12日
吉林,86,2月13日
吉林,88,2月14日
吉林,90,2月15日
吉林,91,2月16日
吉林,91,2月18日
吉林,92,2月19日
吉林,93,2月20日
吉林,93,2月21日
吉林,93,2月22日
吉林,93,2月23日
吉林,95,2月24日
吉林,95,2月25日
吉林,95,2月26日
吉林,95,2月27日
吉林,95,2月28日
吉林,95,2月29日
吉林,95,3月1日
吉林,95,3月2日
吉林,95,3月4日
吉林,95,3月5日
吉林,95,3月7日
吉林,95,3月10日
吉林,95,3月15日
吉林,96,3月25日
吉林,97,3月26日
内蒙古,0,1月23日
内蒙古,1,1月24日
内蒙古,7,1月25日
内蒙古,11,1月27日
内蒙古,15,1月28日
内蒙古,16,1月29日
内蒙古,18,1月30日
内蒙古,20,1月31日
内蒙古,23,2月1日
内蒙古,27,2月2日
内蒙古,34,2月3日
内蒙古,35,2月4日
内蒙古,42,2月5日
内蒙古,46,2月6日
内蒙古,50,2月7日
内蒙古,52,2月8日
内蒙古,54,2月9日
内蒙古,58,2月10日
内蒙古,60,2月12日
内蒙古,61,2月13日
内蒙古,65,2月14日
内蒙古,68,2月15日
内蒙古,70,2月16日
内蒙古,72,2月17日
内蒙古,73,2月18日
内蒙古,75,2月19日
内蒙古,75,2月20日
内蒙古,75,2月21日
内蒙古,75,2月22日
内蒙古,75,2月23日
内蒙古,75,2月24日
内蒙古,75,2月25日
内蒙古,75,2月26日
内蒙古,75,2月27日
内蒙古,75,2月28日
内蒙古,75,2月29日
内蒙古,75,3月1日
内蒙古,75,3月2日
内蒙古,75,3月3日
内蒙古,75,3月4日
内蒙古,75,3月5日
内蒙古,75,3月7日
内蒙古,75,3月8日
内蒙古,75,3月11日
内蒙古,75,3月15日
内蒙古,75,3月16日
内蒙古,75,3月17日
内蒙古,75,3月19日
内蒙古,77,3月25日
内蒙古,89,3月26日
内蒙古,92,3月27日
陕西,3,1月23日
陕西,5,1月24日
陕西,15,1月25日
陕西,22,1月26日
陕西,35,1月27日
陕西,46,1月28日
陕西,56,1月29日
陕西,63,1月30日
陕西,87,1月31日
陕西,101,2月1日
陕西,116,2月2日
陕西,128,2月3日
陕西,142,2月4日
陕西,165,2月5日
陕西,173,2月6日
陕西,184,2月7日
陕西,195,2月8日
陕西,208,2月9日
陕西,213,2月10日
陕西,219,2月11日
陕西,225,2月12日
陕西,229,2月13日
陕西,230,2月14日
陕西,232,2月15日
陕西,236,2月16日
陕西,240,2月17日
陕西,240,2月18日
陕西,242,2月19日
陕西,245,2月20日
陕西,245,2月22日
陕西,245,2月23日
陕西,245,2月24日
陕西,245,2月25日
陕西,245,2月26日
陕西,245,2月27日
陕西,245,2月28日
陕西,245,2月29日
陕西,245,3月1日
陕西,245,3月2日
陕西,245,3月3日
陕西,245,3月4日
陕西,245,3月5日
陕西,245,3月7日
陕西,245,3月9日
陕西,245,3月12日
陕西,246,3月17日
陕西,246,3月18日
陕西,247,3月20日
陕西,248,3月21日
陕西,248,3月24日
陕西,249,3月25日
陕西,252,3月26日
新加坡,1,1月23日
新加坡,3,1月24日
新加坡,4,1月26日
新加坡,7,1月28日
新加坡,10,1月29日
新加坡,13,1月30日
新加坡,16,1月31日
新加坡,18,2月1日
新加坡,24,2月4日
新加坡,30,2月6日
新加坡,33,2月7日
新加坡,40,2月8日
新加坡,43,2月9日
新加坡,45,2月10日
新加坡,47,2月11日
新加坡,50,2月12日
新加坡,58,2月13日
新加坡,67,2月14日
新加坡,72,2月16日
新加坡,75,2月17日
新加坡,81,2月18日
新加坡,84,2月20日
新加坡,85,2月21日
新加坡,89,2月23日
新加坡,90,2月24日
新加坡,91,2月25日
新加坡,93,2月26日
新加坡,96,2月27日
新加坡,98,2月28日
新加坡,102,2月29日
新加坡,106,3月1日
新加坡,108,3月2日
新加坡,112,3月4日
新加坡,130,3月6日
新加坡,138,3月7日
新加坡,150,3月8日
新加坡,160,3月9日
新加坡,166,3月10日
新加坡,178,3月11日
新加坡,187,3月12日
新加坡,200,3月13日
新加坡,212,3月14日
新加坡,226,3月15日
新加坡,243,3月16日
新加坡,266,3月17日
新加坡,313,3月18日
新加坡,345,3月19日
新加坡,385,3月20日
新加坡,432,3月21日
新加坡,455,3月22日
新加坡,509,3月23日
新加坡,558,3月24日
新加坡,631,3月25日
新加坡,683,3月26日
新加坡,732,3月27日
新疆,2,1月23日
新疆,3,1月25日
新疆,4,1月26日
新疆,5,1月27日
新疆,10,1月28日
新疆,13,1月29日
新疆,14,1月30日
新疆,17,1月31日
新疆,18,2月1日
新疆,21,2月2日
新疆,24,2月3日
新疆,29,2月4日
新疆,32,2月5日
新疆,36,2月6日
新疆,39,2月7日
新疆,42,2月8日
新疆,45,2月9日
新疆,49,2月10日
新疆,55,2月11日
新疆,59,2月12日
新疆,63,2月13日
新疆,65,2月14日
新疆,70,2月15日
新疆,71,2月16日
新疆,75,2月17日
新疆,76,2月18日
新疆,76,2月19日
新疆,76,2月20日
新疆,76,2月22日
新疆,76,2月23日
新疆,76,2月24日
新疆,76,2月27日
新疆,76,2月28日
新疆,76,2月29日
新疆,76,3月1日
新疆,76,3月2日
新疆,76,3月4日
新疆,76,3月5日
新疆,76,3月7日
新疆,76,3月8日
越南,2,1月23日
越南,5,1月30日
越南,6,2月1日
越南,7,2月2日
越南,8,2月3日
越南,10,2月4日
越南,12,2月7日
越南,13,2月8日
越南,13,2月9日
越南,14,2月10日
越南,15,2月11日
越南,15,2月12日
越南,16,2月13日
越南,16,2月18日
越南,16,2月25日
越南,18,3月7日
越南,30,3月8日
越南,34,3月10日
越南,39,3月11日
越南,44,3月12日
越南,47,3月13日
越南,53,3月14日
越南,54,3月15日
越南,60,3月16日
越南,66,3月17日
越南,76,3月19日
越南,87,3月20日
越南,94,3月21日
越南,99,3月22日
越南,123,3月23日
越南,134,3月24日
越南,141,3月25日
越南,153,3月26日
越南,163,3月27日
尼泊尔,1,1月24日
尼泊尔,1,1月25日
尼泊尔,2,3月23日
尼泊尔,4,3月27日
澳大利亚,4,1月25日
澳大利亚,5,1月27日
澳大利亚,7,1月29日
澳大利亚,8,1月30日
澳大利亚,9,1月31日
澳大利亚,12,2月1日
澳大利亚,13,2月4日
澳大利亚,14,2月5日
澳大利亚,15,2月7日
澳大利亚,15,2月11日
澳大利亚,17,2月22日
澳大利亚,23,2月25日
澳大利亚,24,2月28日
澳大利亚,25,2月29日
澳大利亚,28,3月1日
澳大利亚,29,3月2日
澳大利亚,40,3月3日
澳大利亚,40,3月4日
澳大利亚,53,3月5日
澳大利亚,59,3月6日
澳大利亚,64,3月7日
澳大利亚,74,3月8日
澳大利亚,83,3月9日
澳大利亚,117,3月11日
澳大利亚,129,3月12日
澳大利亚,236,3月14日
澳大利亚,272,3月15日
澳大利亚,355,3月16日
澳大利亚,449,3月17日
澳大利亚,556,3月18日
澳大利亚,636,3月19日
澳大利亚,877,3月20日
澳大利亚,1051,3月21日
澳大利亚,1098,3月22日
澳大利亚,1709,3月23日
澳大利亚,2136,3月24日
澳大利亚,2317,3月25日
澳大利亚,2799,3月26日
澳大利亚,2799,3月27日
法国,3,1月25日
法国,4,1月29日
法国,5,1月30日
法国,6,1月31日
法国,11,2月8日
法国,11,2月15日
法国,12,2月16日
法国,12,2月25日
法国,17,2月26日
法国,18,2月27日
法国,41,2月28日
法国,73,2月29日
法国,100,3月1日
法国,130,3月2日
法国,191,3月3日
法国,257,3月4日
法国,377,3月5日
法国,577,3月6日
法国,716,3月7日
法国,949,3月8日
法国,1191,3月9日
法国,1606,3月10日
法国,1784,3月11日
法国,2281,3月12日
法国,2876,3月13日
法国,3661,3月14日
法国,4500,3月15日
法国,5423,3月16日
法国,7730,3月18日
法国,9134,3月19日
法国,10995,3月20日
法国,12632,3月21日
法国,14459,3月22日
法国,16018,3月23日
法国,19856,3月24日
法国,22300,3月25日
法国,25233,3月26日
马来西亚,3,1月25日
马来西亚,4,1月26日
马来西亚,7,1月29日
马来西亚,8,1月30日
马来西亚,10,2月4日
马来西亚,12,2月5日
马来西亚,14,2月6日
马来西亚,15,2月7日
马来西亚,16,2月8日
马来西亚,17,2月9日
马来西亚,18,2月10日
马来西亚,19,2月13日
马来西亚,21,2月15日
马来西亚,22,2月16日
马来西亚,22,2月20日
马来西亚,23,2月27日
马来西亚,29,3月1日
马来西亚,36,3月3日
马来西亚,50,3月4日
马来西亚,55,3月5日
马来西亚,93,3月7日
马来西亚,99,3月8日
马来西亚,117,3月9日
马来西亚,129,3月10日
马来西亚,149,3月11日
马来西亚,158,3月12日
马来西亚,197,3月13日
马来西亚,238,3月14日
马来西亚,428,3月15日
马来西亚,553,3月16日
马来西亚,673,3月17日
马来西亚,790,3月18日
马来西亚,900,3月19日
马来西亚,1030,3月20日
马来西亚,1183,3月21日
马来西亚,1306,3月22日
马来西亚,1518,3月23日
马来西亚,1624,3月24日
马来西亚,1796,3月25日
马来西亚,2031,3月26日
马来西亚,2161,3月27日
青海,1,1月25日
青海,4,1月26日
青海,6,1月27日
青海,8,1月30日
青海,9,2月1日
青海,9,2月2日
青海,13,2月3日
青海,15,2月4日
青海,17,2月5日
青海,18,2月6日
青海,18,2月11日
青海,18,2月12日
青海,18,2月14日
青海,18,2月15日
青海,18,2月18日
青海,18,2月20日
青海,18,2月21日
加拿大,1,1月26日
加拿大,2,1月29日
加拿大,3,1月30日
加拿大,3,1月31日
加拿大,4,2月1日
加拿大,5,2月5日
加拿大,7,2月9日
加拿大,8,2月15日
加拿大,8,2月21日
加拿大,9,2月22日
加拿大,10,2月24日
加拿大,11,2月25日
加拿大,14,2月28日
加拿大,16,2月29日
加拿大,17,3月1日
加拿大,24,3月2日
加拿大,27,3月3日
加拿大,33,3月4日
加拿大,34,3月5日
加拿大,48,3月6日
加拿大,54,3月7日
加拿大,60,3月8日
加拿大,66,3月9日
加拿大,77,3月10日
加拿大,93,3月11日
加拿大,115,3月12日
加拿大,142,3月13日
加拿大,198,3月14日
加拿大,295,3月15日
加拿大,343,3月16日
加拿大,436,3月17日
加拿大,608,3月18日
加拿大,739,3月19日
加拿大,935,3月20日
加拿大,1158,3月21日
加拿大,1389,3月22日
加拿大,1482,3月23日
加拿大,2103,3月24日
加拿大,2904,3月25日
加拿大,3421,3月26日
柬埔寨,1,1月27日
柬埔寨,1,2月10日
柬埔寨,3,3月10日
柬埔寨,5,3月12日
柬埔寨,12,3月16日
柬埔寨,33,3月18日
柬埔寨,37,3月19日
柬埔寨,51,3月21日
柬埔寨,53,3月23日
柬埔寨,87,3月24日
柬埔寨,96,3月25日
斯里兰卡,1,1月27日
斯里兰卡,1,2月1日
斯里兰卡,2,3月11日
斯里兰卡,3,3月12日
斯里兰卡,11,3月14日
斯里兰卡,12,3月15日
斯里兰卡,23,3月16日
斯里兰卡,44,3月17日
斯里兰卡,50,3月18日
斯里兰卡,60,3月19日
斯里兰卡,71,3月20日
斯里兰卡,73,3月21日
斯里兰卡,77,3月22日
斯里兰卡,92,3月23日
斯里兰卡,100,3月24日
斯里兰卡,102,3月25日
德国,1,1月28日
德国,4,1月29日
德国,6,1月31日
德国,7,2月1日
德国,10,2月2日
德国,12,2月4日
德国,13,2月7日
德国,14,2月10日
德国,16,2月12日
德国,16,2月14日
德国,16,2月18日
德国,16,2月24日
德国,20,2月26日
德国,25,2月27日
德国,45,2月28日
德国,66,2月29日
德国,117,3月1日
德国,130,3月2日
德国,196,3月3日
德国,240,3月4日
德国,349,3月5日
德国,565,3月6日
德国,684,3月7日
德国,847,3月8日
德国,1112,3月9日
德国,1139,3月10日
德国,1524,3月11日
德国,1567,3月12日
德国,2369,3月13日
德国,3062,3月14日
德国,4838,3月15日
德国,4838,3月16日
德国,7974,3月17日
德国,10178,3月18日
德国,12905,3月19日
德国,14775,3月20日
德国,20799,3月21日
德国,22919,3月22日
德国,23490,3月23日
德国,32188,3月24日
德国,36189,3月25日
德国,38942,3月26日
德国,43106,3月27日
阿联酋,4,1月29日
阿联酋,5,2月2日
阿联酋,7,2月8日
阿联酋,7,2月10日
阿联酋,8,2月11日
阿联酋,8,2月14日
阿联酋,9,2月17日
阿联酋,13,2月22日
阿联酋,19,2月28日
阿联酋,21,2月29日
阿联酋,27,3月4日
阿联酋,28,3月5日
阿联酋,29,3月6日
阿联酋,60,3月7日
阿联酋,74,3月10日
阿联酋,85,3月12日
阿联酋,85,3月13日
阿联酋,86,3月15日
阿联酋,98,3月16日
阿联酋,113,3月18日
阿联酋,140,3月19日
阿联酋,153,3月21日
阿联酋,198,3月23日
阿联酋,333,3月25日
菲律宾,1,1月30日
菲律宾,2,2月2日
菲律宾,3,2月5日
菲律宾,3,2月10日
菲律宾,5,3月6日
菲律宾,6,3月7日
菲律宾,20,3月9日
菲律宾,35,3月10日
菲律宾,49,3月11日
菲律宾,52,3月12日
菲律宾,64,3月13日
菲律宾,111,3月14日
菲律宾,140,3月15日
菲律宾,142,3月16日
菲律宾,187,3月17日
菲律宾,202,3月18日
菲律宾,217,3月19日
菲律宾,307,3月21日
菲律宾,380,3月22日
菲律宾,380,3月23日
菲律宾,501,3月24日
菲律宾,636,3月25日
菲律宾,707,3月26日
菲律宾,803,3月27日
芬兰,1,1月30日
芬兰,1,2月6日
芬兰,2,2月27日
芬兰,3,2月29日
芬兰,6,3月2日
芬兰,7,3月3日
芬兰,12,3月5日
芬兰,15,3月6日
芬兰,19,3月7日
芬兰,30,3月9日
芬兰,109,3月12日
芬兰,155,3月13日
芬兰,243,3月15日
芬兰,272,3月17日
芬兰,321,3月18日
芬兰,359,3月19日
芬兰,400,3月20日
芬兰,521,3月21日
芬兰,626,3月23日
芬兰,700,3月24日
芬兰,792,3月25日
芬兰,880,3月26日
西藏,1,1月30日
西藏,1,2月12日
印度,1,1月30日
印度,2,2月2日
印度,3,2月3日
印度,6,3月3日
印度,28,3月4日
印度,30,3月5日
印度,31,3月6日
印度,33,3月7日
印度,40,3月8日
印度,43,3月9日
印度,59,3月10日
印度,61,3月11日
印度,74,3月12日
印度,81,3月13日
印度,84,3月14日
印度,107,3月15日
印度,117,3月16日
印度,137,3月17日
印度,151,3月18日
印度,173,3月19日
印度,223,3月20日
印度,283,3月21日
印度,341,3月22日
印度,415,3月23日
印度,519,3月24日
印度,606,3月25日
印度,649,3月26日
印度,679,3月27日
俄罗斯,2,1月31日
俄罗斯,2,2月12日
俄罗斯,2,2月13日
俄罗斯,3,3月2日
俄罗斯,4,3月5日
俄罗斯,10,3月6日
俄罗斯,14,3月7日
俄罗斯,17,3月8日
俄罗斯,28,3月12日
俄罗斯,45,3月13日
俄罗斯,59,3月14日
俄罗斯,63,3月15日
俄罗斯,93,3月16日
俄罗斯,147,3月18日
俄罗斯,199,3月19日
俄罗斯,253,3月20日
俄罗斯,306,3月21日
俄罗斯,367,3月22日
俄罗斯,438,3月23日
俄罗斯,658,3月25日
俄罗斯,840,3月26日
俄罗斯,1036,3月27日
瑞典,1,1月31日
瑞典,2,2月27日
瑞典,7,2月28日
瑞典,12,2月29日
瑞典,13,3月1日
瑞典,14,3月2日
瑞典,19,3月3日
瑞典,35,3月4日
瑞典,60,3月5日
瑞典,101,3月6日
瑞典,161,3月7日
瑞典,203,3月8日
瑞典,213,3月9日
瑞典,346,3月10日
瑞典,464,3月11日
瑞典,500,3月12日
瑞典,683,3月13日
瑞典,775,3月14日
瑞典,992,3月15日
瑞典,1023,3月16日
瑞典,1119,3月17日
瑞典,1196,3月18日
瑞典,1279,3月19日
瑞典,1423,3月20日
瑞典,1639,3月21日
瑞典,1746,3月22日
瑞典,1906,3月23日
瑞典,2016,3月24日
瑞典,2272,3月25日
瑞典,2510,3月26日
意大利,2,1月31日
意大利,3,2月7日
意大利,20,2月22日
意大利,132,2月23日
意大利,256,2月24日
意大利,283,2月25日
意大利,323,2月26日
意大利,528,2月27日
意大利,650,2月28日
意大利,888,2月29日
意大利,1128,3月1日
意大利,1694,3月2日
意大利,2036,3月3日
意大利,2502,3月4日
意大利,3089,3月5日
意大利,4636,3月7日
意大利,5883,3月8日
意大利,7375,3月9日
意大利,9172,3月10日
意大利,10149,3月11日
意大利,15113,3月12日
意大利,15385,3月13日
意大利,17660,3月14日
意大利,21270,3月15日
意大利,24938,3月16日
意大利,27980,3月17日
意大利,31506,3月18日
意大利,35713,3月19日
意大利,41035,3月20日
意大利,47021,3月21日
意大利,53579,3月22日
意大利,59138,3月23日
意大利,63927,3月24日
意大利,69176,3月25日
意大利,74386,3月26日
英国,2,1月31日
英国,3,2月7日
英国,8,2月10日
英国,9,2月13日
英国,13,2月24日
英国,13,2月26日
英国,15,2月27日
英国,20,2月28日
英国,23,2月29日
英国,35,3月1日
英国,36,3月2日
英国,51,3月3日
英国,85,3月4日
英国,90,3月5日
英国,163,3月6日
英国,273,3月8日
英国,280,3月9日
英国,373,3月10日
英国,456,3月11日
英国,590,3月12日
英国,798,3月13日
英国,1140,3月14日
英国,1372,3月15日
英国,1543,3月16日
英国,1950,3月17日
英国,2626,3月18日
英国,3269,3月20日
英国,4014,3月21日
英国,5018,3月22日
英国,5683,3月23日
英国,6650,3月24日
英国,8077,3月25日
英国,9529,3月26日
英国,12450,3月27日
西班牙,1,2月1日
西班牙,2,2月9日
西班牙,4,2月25日
西班牙,10,2月27日
西班牙,25,2月28日
西班牙,41,2月29日
西班牙,74,3月1日
西班牙,150,3月3日
西班牙,165,3月4日
西班牙,193,3月5日
西班牙,345,3月6日
西班牙,441,3月7日
西班牙,613,3月8日
西班牙,1046,3月9日
西班牙,1648,3月10日
西班牙,2128,3月11日
西班牙,2968,3月12日
西班牙,4209,3月13日
西班牙,5753,3月14日
西班牙,7753,3月15日
西班牙,7864,3月16日
西班牙,11178,3月17日
西班牙,13716,3月18日
西班牙,17147,3月19日
西班牙,19880,3月20日
西班牙,24926,3月21日
西班牙,28572,3月22日
西班牙,33089,3月23日
西班牙,39673,3月24日
西班牙,47610,3月25日
西班牙,56188,3月26日
西班牙,64059,3月27日
比利时,1,2月4日
比利时,2,3月1日
比利时,8,3月2日
比利时,13,3月3日
比利时,23,3月4日
比利时,50,3月5日
比利时,109,3月6日
比利时,169,3月7日
比利时,239,3月9日
比利时,267,3月10日
比利时,314,3月11日
比利时,399,3月12日
比利时,556,3月13日
比利时,689,3月14日
比利时,886,3月15日
比利时,1058,3月16日
比利时,1270,3月17日
比利时,1528,3月18日
比利时,1795,3月19日
比利时,2257,3月20日
比利时,2815,3月21日
比利时,3401,3月22日
比利时,3743,3月23日
比利时,4269,3月24日
比利时,4937,3月25日
比利时,6235,3月26日
比利时,7284,3月27日
钻石公主号,10,2月5日
钻石公主号,20,2月6日
钻石公主号,61,2月7日
钻石公主号,64,2月8日
钻石公主号,70,2月9日
